latitude_bin,longitude_bin,type,subtype,updated_type,updated_subtype,updated_subsubtype,alert_count
41.950000,-87.660000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,35
41.820000,-87.640000,HAZARD,Unclassified,Hazard,Unclassified,Unclassified,35
41.880000,-87.750000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,35
41.880000,-87.680000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,35
41.880000,-87.670000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,35
41.930000,-87.780000,JAM,Unclassified,Jam,Unclassified,Unclassified,35
41.880000,-87.670000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,35
41.930000,-87.750000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,35
41.870000,-87.670000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,35
41.700000,-87.590000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,35
41.830000,-87.650000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,35
41.780000,-87.690000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,35
41.970000,-87.660000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,35
41.770000,-87.640000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,35
41.800000,-87.740000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,35
41.940000,-87.670000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,35
41.780000,-87.580000,JAM,Unclassified,Jam,Unclassified,Unclassified,35
41.870000,-87.690000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,35
41.810000,-87.630000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,35
41.830000,-87.680000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,35
41.780000,-87.670000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,35
41.910000,-87.770000,JAM,Unclassified,Jam,Unclassified,Unclassified,35
41.770000,-87.720000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,35
41.780000,-87.580000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,35
41.960000,-87.670000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,35
41.790000,-87.710000,JAM,Unclassified,Jam,Unclassified,Unclassified,35
41.750000,-87.590000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,35
41.900000,-87.700000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,35
41.700000,-87.610000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,35
41.820000,-87.630000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,35
41.900000,-87.620000,JAM,Unclassified,Jam,Unclassified,Unclassified,35
41.950000,-87.700000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,35
41.980000,-87.700000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,35
41.810000,-87.660000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,35
41.900000,-87.620000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,35
41.780000,-87.610000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,35
41.890000,-87.770000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,35
41.920000,-87.680000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,35
41.990000,-87.760000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,35
41.920000,-87.720000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,35
41.920000,-87.710000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,35
41.790000,-87.810000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,35
41.860000,-87.700000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,35
41.790000,-87.770000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,35
41.770000,-87.590000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,35
41.900000,-87.640000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,35
41.980000,-87.720000,JAM,Unclassified,Jam,Unclassified,Unclassified,35
41.810000,-87.730000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,35
41.770000,-87.570000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,34
41.890000,-87.670000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,34
41.920000,-87.670000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,34
41.940000,-87.840000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,34
41.810000,-87.650000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,34
42.010000,-87.680000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,34
41.860000,-87.720000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,34
41.930000,-87.770000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,34
41.910000,-87.640000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,34
41.910000,-87.720000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,34
41.940000,-87.730000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,34
41.810000,-87.600000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,34
41.890000,-87.770000,JAM,Unclassified,Jam,Unclassified,Unclassified,34
41.890000,-87.700000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,34
41.930000,-87.710000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,34
41.790000,-87.730000,JAM,Unclassified,Jam,Unclassified,Unclassified,34
41.800000,-87.730000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,34
41.910000,-87.660000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,34
41.790000,-87.610000,JAM,Unclassified,Jam,Unclassified,Unclassified,34
41.890000,-87.710000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,34
41.840000,-87.660000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,34
42.000000,-87.820000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,34
41.940000,-87.770000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,34
41.770000,-87.750000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,34
41.840000,-87.700000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,34
41.940000,-87.780000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,34
41.910000,-87.800000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,34
41.920000,-87.630000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,34
41.890000,-87.620000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,34
41.830000,-87.640000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,34
41.890000,-87.630000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,34
41.790000,-87.600000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,34
41.960000,-87.760000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,34
41.800000,-87.670000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,34
41.910000,-87.780000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,34
41.770000,-87.630000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,34
41.800000,-87.740000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,34
41.920000,-87.740000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,34
41.800000,-87.600000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,34
41.890000,-87.640000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,34
41.760000,-87.680000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,33
41.820000,-87.610000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,33
41.750000,-87.680000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,33
41.880000,-87.640000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,33
41.990000,-87.740000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,33
41.910000,-87.660000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,33
41.780000,-87.730000,JAM,Unclassified,Jam,Unclassified,Unclassified,33
41.950000,-87.810000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,33
41.950000,-87.720000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,33
41.910000,-87.680000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,33
41.840000,-87.740000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,33
41.820000,-87.740000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,33
41.950000,-87.710000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,33
41.780000,-87.610000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,33
41.940000,-87.750000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,33
41.950000,-87.730000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,33
41.880000,-87.630000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,33
41.890000,-87.710000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,33
41.890000,-87.720000,JAM,Unclassified,Jam,Unclassified,Unclassified,33
41.900000,-87.730000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,33
41.920000,-87.700000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,33
41.860000,-87.640000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,33
41.970000,-87.740000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,33
41.940000,-87.780000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,33
42.020000,-87.670000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,33
41.930000,-87.650000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,33
41.790000,-87.580000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,33
41.730000,-87.630000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,33
41.930000,-87.790000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,33
41.990000,-87.750000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,33
41.690000,-87.670000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,33
42.010000,-87.670000,JAM,Unclassified,Jam,Unclassified,Unclassified,33
41.890000,-87.680000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,33
41.920000,-87.800000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,33
41.820000,-87.730000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,33
41.960000,-87.730000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,33
41.970000,-87.730000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,33
41.740000,-87.590000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,33
41.900000,-87.630000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,33
41.980000,-87.900000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,33
41.950000,-87.670000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,33
41.940000,-87.710000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,33
41.790000,-87.750000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,33
41.960000,-87.780000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,33
41.770000,-87.750000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,33
42.000000,-87.780000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,33
41.900000,-87.660000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,33
41.900000,-87.680000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,33
41.900000,-87.780000,JAM,Unclassified,Jam,Unclassified,Unclassified,33
41.820000,-87.740000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,33
41.710000,-87.630000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,33
41.960000,-87.700000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,33
41.910000,-87.780000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,33
41.720000,-87.630000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,33
42.000000,-87.700000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,33
41.960000,-87.640000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,33
41.780000,-87.710000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,33
41.910000,-87.710000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,33
41.950000,-87.670000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,33
41.810000,-87.700000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,33
41.970000,-87.750000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,33
41.990000,-87.770000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,33
41.920000,-87.750000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,32
41.870000,-87.620000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,32
41.950000,-87.850000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,32
41.870000,-87.620000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,32
41.770000,-87.750000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,32
41.820000,-87.750000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,32
41.920000,-87.750000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,32
41.800000,-87.730000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,32
41.860000,-87.680000,JAM,Unclassified,Jam,Unclassified,Unclassified,32
41.920000,-87.650000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,32
41.730000,-87.630000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,32
41.820000,-87.720000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,32
41.970000,-87.680000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,32
41.950000,-87.840000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,32
41.790000,-87.810000,JAM,Unclassified,Jam,Unclassified,Unclassified,32
41.870000,-87.750000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,32
41.820000,-87.720000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,32
42.000000,-87.710000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,32
41.770000,-87.600000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,32
41.980000,-87.880000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,32
41.940000,-87.650000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,32
41.800000,-87.710000,JAM,Unclassified,Jam,Unclassified,Unclassified,32
41.890000,-87.730000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,32
41.790000,-87.580000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,32
41.760000,-87.590000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,32
41.880000,-87.750000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,32
41.910000,-87.650000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,32
41.880000,-87.650000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,32
41.880000,-87.740000,JAM,Unclassified,Jam,Unclassified,Unclassified,32
41.920000,-87.770000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,32
41.950000,-87.700000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,32
41.980000,-87.680000,JAM,Unclassified,Jam,Unclassified,Unclassified,32
41.890000,-87.650000,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Hazard,On Road,Lane Closed,32
41.650000,-87.590000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,32
41.910000,-87.680000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,32
41.830000,-87.730000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,32
42.000000,-87.770000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,32
41.830000,-87.730000,HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Hazard,On Road,Lane Closed,32
41.760000,-87.570000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,32
41.850000,-87.690000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,32
41.710000,-87.650000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,32
41.890000,-87.710000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,32
41.800000,-87.670000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,31
41.860000,-87.620000,ROAD_CLOSED,ROAD_CLOSED_EVENT,Road Closed,Event,Unclassified,31
41.960000,-87.710000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,31
41.720000,-87.590000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,31
41.770000,-87.630000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,31
41.950000,-87.760000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,31
41.880000,-87.730000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,31
41.830000,-87.630000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,31
41.760000,-87.620000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,31
41.700000,-87.610000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,31
41.850000,-87.640000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,31
41.880000,-87.740000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,31
41.790000,-87.690000,JAM,Unclassified,Jam,Unclassified,Unclassified,31
41.720000,-87.590000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,31
41.990000,-87.670000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,31
41.800000,-87.690000,JAM,Unclassified,Jam,Unclassified,Unclassified,31
41.720000,-87.670000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,31
41.930000,-87.670000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,31
41.770000,-87.760000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,31
41.940000,-87.760000,JAM,Unclassified,Jam,Unclassified,Unclassified,31
41.920000,-87.730000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,31
41.890000,-87.640000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,31
41.830000,-87.730000,JAM,Unclassified,Jam,Unclassified,Unclassified,31
41.920000,-87.640000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,31
41.920000,-87.790000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,31
41.900000,-87.700000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,31
41.920000,-87.710000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,31
41.770000,-87.750000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,31
41.740000,-87.640000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,31
41.790000,-87.630000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,31
41.970000,-87.680000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,31
41.980000,-87.670000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,31
41.770000,-87.710000,JAM,Unclassified,Jam,Unclassified,Unclassified,31
41.720000,-87.630000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,31
41.690000,-87.670000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,31
42.010000,-87.670000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,31
42.010000,-87.670000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,31
41.850000,-87.620000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,31
41.770000,-87.670000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,31
41.880000,-87.640000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,31
41.950000,-87.650000,HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,31
41.760000,-87.580000,JAM,Unclassified,Jam,Unclassified,Unclassified,31
41.970000,-87.770000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,31
41.890000,-87.750000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,31
41.690000,-87.700000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,31
41.810000,-87.760000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,31
41.790000,-87.610000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,31
41.780000,-87.590000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,31
41.860000,-87.630000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,31
41.790000,-87.680000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,31
41.940000,-87.770000,JAM,Unclassified,Jam,Unclassified,Unclassified,31
41.860000,-87.680000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,31
41.700000,-87.600000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,30
41.920000,-87.650000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,30
41.780000,-87.590000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,30
41.950000,-87.730000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,30
41.820000,-87.730000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,30
41.830000,-87.610000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,30
41.970000,-87.810000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,30
41.870000,-87.680000,HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,30
41.880000,-87.720000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,30
41.790000,-87.790000,JAM,Unclassified,Jam,Unclassified,Unclassified,30
41.740000,-87.630000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,30
41.890000,-87.760000,JAM,Unclassified,Jam,Unclassified,Unclassified,30
41.810000,-87.690000,JAM,Unclassified,Jam,Unclassified,Unclassified,30
41.770000,-87.590000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,30
41.870000,-87.640000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,30
41.960000,-87.770000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,30
41.980000,-87.690000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,30
41.790000,-87.600000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,30
41.710000,-87.680000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,30
41.960000,-87.690000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,30
41.770000,-87.690000,JAM,Unclassified,Jam,Unclassified,Unclassified,30
41.830000,-87.670000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,30
41.790000,-87.640000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,30
